630,15647,17,16,16,16,24,24,0,0,0,0,0,0
631,15667,16,16,16,16,24,24,0,0,0,0,0,0
632,15687,14,8,8,8,16,16,0,0,0,0,0,0
634,15707,13,8,8,8,16,16,0,0,0,0,0,0
636,15727,12,8,8,8,16,16,0,0,0,0,0,0
637,15747,11,8,8,8,16,16,0,0,0,0,0,0
638,15767,10,8,8,8,16,16,0,0,0,0,0,0
639,15787,8,8,8,8,16,16,0,0,0,0,0,0
640,15806,7,0,0,0,8,8,0,0,0,0,0,0
642,15826,6,0,0,0,8,8,0,0,0,0,0,0
644,15846,4,0,0,0,8,8,0,0,0,0,0,0
645,15866,3,0,0,0,8,8,0,0,0,0,0,0
646,15886,2,0,0,0,8,8,0,0,0,0,0,0
647,15906,0,0,0,0,8,8,0,0,0,0,0,0
648,15926,31,24,24,24,0,0,0,0,0,0,0,0
650,15946,30,24,24,24,0,0,0,0,0,0,0,0
652,15966,28,24,24,24,0,0,0,0,0,0,0,0
653,15986,27,24,24,24,0,0,0,0,0,0,0,0
654,16006,26,24,24,24,0,0,0,0,0,0,0,0
655,16026,24,24,24,24,0,0,0,0,0,0,0,0
656,16046,23,16,16,16,24,24,0,0,0,0,0,0
658,16066,22,16,16,16,24,24,0,0,0,0,0,0
660,16086,20,16,16,16,24,24,0,0,0,0,0,0
661,16106,19,16,16,16,24,24,0,0,0,0,0,0
662,16126,18,16,16,16,24,24,0,0,0,0,0,0
663,16146,16,16,16,16,24,24,0,0,0,0,0,0
664,16166,15,8,8,8,16,16,0,0,0,0,0,0
666,16186,14,8,8,8,16,16,0,0,0,0,0,0
668,16206,13,8,8,8,16,16,0,0,0,0,0,0
670,16226,12,8,8,8,16,16,0,0,0,0,0,0
671,16246,10,8,8,8,16,16,0,0,0,0,0,0
672,16266,9,8,8,8,16,16,0,0,0,0,0,0
673,16286,8,8,8,8,16,16,0,0,0,0,0,0
674,16305,6,0,0,0,8,8,0,0,0,0,0,0
676,16325,5,0,0,0,8,8,0,0,0,0,0,0
678,16345,4,0,0,0,8,8,0,0,0,0,0,0
679,16365,2,0,0,0,8,8,0,0,0,0,0,0
680,16385,1,0,0,0,8,8,0,0,0,0,0,0
681,16405,0,0,0,0,8,8,0,0,0,0,0,0
682,16425,30,24,24,24,0,0,0,0,0,0,0,0
684,16445,29,24,24,24,0,0,0,0,0,0,0,0
686,16465,28,24,24,24,0,0,0,0,0,0,0,0
687,16485,26,24,24,24,0,0,0,0,0,0,0,0
688,16505,25,24,24,24,0,0,0,0,0,0,0,0
689,16525,24,24,24,24,0,0,0,0,0,0,0,0
690,16545,22,16,16,16,24,24,0,0,0,0,0,0
692,16565,21,16,16,16,24,24,0,0,0,0,0,0
694,16585,20,16,16,16,24,24,0,0,0,0,0,0
695,16605,18,16,16,16,24,24,0,0,0,0,0,0
696,16625,17,16,16,16,24,24,0,0,0,0,0,0
697,16645,16,16,16,16,24,24,0,0,0,0,0,0
698,16665,14,8,8,8,16,16,0,0,0,0,0,0
700,16685,13,8,8,8,16,16,0,0,0,0,0,0
702,16705,12,8,8,8,16,16,0,0,0,0,0,0
703,16725,10,8,8,8,16,16,0,0,0,0,0,0
704,16745,9,8,8,8,16,16,0,0,0,0,0,0
705,16765,8,8,8,8,16,16,0,0,0,0,0,0
706,16784,6,0,0,0,8,8,0,0,0,0,0,0
708,16804,5,0,0,0,8,8,0,0,0,0,0,0
710,16824,4,0,0,0,8,8,0,0,0,0,0,0
711,16844,2,0,0,0,8,8,0,0,0,0,0,0
712,16864,1,0,0,0,8,8,0,0,0,0,0,0
713,16884,0,0,0,0,8,8,0,0,0,0,0,0
714,16904,30,24,24,24,0,0,0,0,0,0,0,0
716,16924,29,24,24,24,0,0,0,0,0,0,0,0
718,16944,28,24,24,24,0,0,0,0,0,0,0,0
719,16964,26,24,24,24,0,0,0,0,0,0,0,0
720,16984,25,24,24,24,0,0,0,0,0,0,0,0
721,17004,24,24,24,24,0,0,0,0,0,0,0,0
722,17024,22,16,16,16,24,24,0,0,0,0,0,0
724,17044,21,16,16,16,24,24,0,0,0,0,0,0
726,17064,20,16,16,16,24,24,0,0,0,0,0,0
727,17084,18,16,16,16,24,24,0,0,0,0,0,0
728,17104,18,16,16,16,24,24,0,0,0,0,0,0
729,17124,16,16,16,16,24,24,0,0,0,0,0,0
730,17144,15,8,8,8,16,16,0,0,0,0,0,0
732,17164,14,8,8,8,16,16,0,0,0,0,0,0
734,17184,12,8,8,8,16,16,0,0,0,0,0,0
735,17204,11,8,8,8,16,16,0,0,0,0,0,0
736,17224,10,8,8,8,16,16,0,0,0,0,0,0
737,17244,8,8,8,8,16,16,0,0,0,0,0,0
738,17263,7,0,0,0,8,8,0,0,0,0,0,0
740,17283,6,0,0,0,8,8,0,0,0,0,0,0
742,17303,4,0,0,0,8,8,0,0,0,0,0,0
743,17323,4,0,0,0,8,8,0,0,0,0,0,0
744,17343,2,0,0,0,8,8,0,0,0,0,0,0
745,17363,1,0,0,0,8,8,0,0,0,0,0,0
746,17383,0,0,0,0,8,8,0,0,0,0,0,0
747,17403,30,24,24,24,0,0,0,0,0,0,0,0
749,17423,29,24,24,24,0,0,0,0,0,0,0,0
750,17443,28,24,24,24,0,0,0,0,0,0,0,0
751,17463,26,24,24,24,0,0,0,0,0,0,0,0
752,17483,25,24,24,24,0,0,0,0,0,0,0,0
753,17503,24,24,24,24,0,0,0,0,0,0,0,0
754,17523,22,16,16,16,24,24,0,0,0,0,0,0
756,17543,21,16,16,16,24,24,0,0,0,0,0,0
758,17563,20,16,16,16,24,24,0,0,0,0,0,0
759,17583,18,16,16,16,24,24,0,0,0,0,0,0
760,17603,18,16,16,16,24,24,0,0,0,0,0,0
761,17623,16,16,16,16,24,24,0,0,0,0,0,0
762,17643,15,8,8,8,16,16,0,0,0,0,0,0
764,17663,14,8,8,8,16,16,0,0,0,0,0,0
766,17683,12,8,8,8,16,16,0,0,0,0,0,0
767,17703,11,8,8,8,16,16,0,0,0,0,0,0
768,17723,10,8,8,8,16,16,0,0,0,0,0,0
769,17743,8,8,8,8,16,16,0,0,0,0,0,0
770,17762,7,0,0,0,8,8,0,0,0,0,0,0
772,17782,6,0,0,0,8,8,0,0,0,0,0,0
774,17802,5,0,0,0,8,8,0,0,0,0,0,0
776,17822,4,0,0,0,8,8,0,0,0,0,0,0
777,17842,2,0,0,0,8,8,0,0,0,0,0,0
778,17862,1,0,0,0,8,8,0,0,0,0,0,0
779,17882,0,0,0,0,8,8,0,0,0,0,0,0
780,17902,30,24,24,24,0,0,0,0,0,0,0,0
782,17922,30,24,24,24,0,0,0,0,0,0,0,0
784,17942,28,24,24,24,0,0,0,0,0,0,0,0
785,17962,27,24,24,24,0,0,0,0,0,0,0,0
786,17982,26,24,24,24,0,0,0,0,0,0,0,0
787,18002,24,24,24,24,0,0,0,0,0,0,0,0
788,18022,23,16,16,16,24,24,0,0,0,0,0,0
790,18042,22,16,16,16,24,24,0,0,0,0,0,0
792,18062,20,16,16,16,24,24,0,0,0,0,0,0
793,18082,19,16,16,16,24,24,0,0,0,0,0,0
794,18102,18,16,16,16,24,24,0,0,0,0,0,0
795,18122,16,16,16,16,24,24,0,0,0,0,0,0
796,18142,16,16,16,16,24,24,0,0,0,0,0,0
797,18162,14,8,8,8,16,16,0,0,0,0,0,0
799,18182,13,8,8,8,16,16,0,0,0,0,0,0
800,18202,12,8,8,8,16,16,0,0,0,0,0,0
801,18222,10,8,8,8,16,16,0,0,0,0,0,0
802,18242,9,8,8,8,16,16,0,0,0,0,0,0
803,18262,8,8,8,8,16,16,0,0,0,0,0,0
804,18281,6,0,0,0,8,8,0,0,0,0,0,0
806,18301,5,0,0,0,8,8,0,0,0,0,0,0
807,18321,4,0,0,0,8,8,0,0,0,0,0,0
808,18341,2,0,0,0,8,8,0,0,0,0,0,0
809,18361,1,0,0,0,8,8,0,0,0,0,0,0
810,18381,0,0,0,0,8,8,0,0,0,0,0,0
811,18401,30,24,24,24,0,0,0,0,0,0,0,0
813,18421,29,24,24,24,0,0,0,0,0,0,0,0
815,18441,28,24,24,24,0,0,0,0,0,0,0,0
816,18461,26,24,24,24,0,0,0,0,0,0,0,0
817,18481,25,24,24,24,0,0,0,0,0,0,0,0
818,18501,24,24,24,24,0,0,0,0,0,0,0,0
819,18521,22,16,16,16,24,24,0,0,0,0,0,0
821,18541,21,16,16,16,24,24,0,0,0,0,0,0
823,18561,20,16,16,16,24,24,0,0,0,0,0,0
824,18581,19,16,16,16,24,24,0,0,0,0,0,0
825,18601,17,16,16,16,24,24,0,0,0,0,0,0
826,18621,16,16,16,16,24,24,0,0,0,0,0,0
827,18641,15,8,8,8,16,16,0,0,0,0,0,0
829,18661,14,8,8,8,16,16,0,0,0,0,0,0
831,18681,12,8,8,8,16,16,0,0,0,0,0,0
832,18701,11,8,8,8,16,16,0,0,0,0,0,0
833,18721,10,8,8,8,16,16,0,0,0,0,0,0
834,18741,8,8,8,8,16,16,0,0,0,0,0,0
835,18760,7,0,0,0,8,8,0,0,0,0,0,0
837,18780,6,0,0,0,8,8,0,0,0,0,0,0
839,18800,4,0,0,0,8,8,0,0,0,0,0,0
840,18820,3,0,0,0,8,8,0,0,0,0,0,0
841,18840,2,0,0,0,8,8,0,0,0,0,0,0
842,18860,0,0,0,0,8,8,0,0,0,0,0,0
843,18880,31,24,24,24,0,0,0,0,0,0,0,0
845,18900,30,24,24,24,0,0,0,0,0,0,0,0
847,18920,28,24,24,24,0,0,0,0,0,0,0,0
848,18940,27,24,24,24,0,0,0,0,0,0,0,0
849,18960,26,24,24,24,0,0,0,0,0,0,0,0
850,18980,24,24,24,24,0,0,0,0,0,0,0,0
851,19000,24,24,24,24,0,0,0,0,0,0,0,0
852,19020,22,16,16,16,24,24,0,0,0,0,0,0
854,19040,21,16,16,16,24,24,0,0,0,0,0,0
855,19060,20,16,16,16,24,24,0,0,0,0,0,0
856,19080,18,16,16,16,24,24,0,0,0,0,0,0
857,19100,17,16,16,16,24,24,0,0,0,0,0,0
858,19120,16,16,16,16,24,24,0,0,0,0,0,0
859,19140,14,8,8,8,16,16,0,0,0,0,0,0
861,19160,13,8,8,8,16,16,0,0,0,0,0,0
863,19180,12,8,8,8,16,16,0,0,0,0,0,0
864,19200,10,8,8,8,16,16,0,0,0,0,0,0
865,19220,9,8,8,8,16,16,0,0,0,0,0,0
866,19240,8,8,8,8,16,16,0,0,0,0,0,0
867,19259,6,0,0,0,8,8,0,0,0,0,0,0
869,19279,5,0,0,0,8,8,0,0,0,0,0,0
871,19299,4,0,0,0,8,8,0,0,0,0,0,0
872,19319,2,0,0,0,8,8,0,0,0,0,0,0
873,19339,1,0,0,0,8,8,0,0,0,0,0,0
874,19359,0,0,0,0,8,8,0,0,0,0,0,0
875,19379,30,24,24,24,0,0,0,0,0,0,0,0
877,19399,29,24,24,24,0,0,0,0,0,0,0,0
879,19419,28,24,24,24,0,0,0,0,0,0,0,0
880,19439,26,24,24,24,0,0,0,0,0,0,0,0
881,19459,25,24,24,24,0,0,0,0,0,0,0,0
882,19479,24,24,24,24,0,0,0,0,0,0,0,0
883,19499,22,16,16,16,24,24,0,0,0,0,0,0
885,19519,21,16,16,16,24,24,0,0,0,0,0,0
887,19539,20,16,16,16,24,24,0,0,0,0,0,0
888,19559,18,16,16,16,24,24,0,0,0,0,0,0
889,19579,17,16,16,16,24,24,0,0,0,0,0,0
890,19599,16,16,16,16,24,24,0,0,0,0,0,0
891,19619,14,8,8,8,16,16,0,0,0,0,0,0
893,19639,13,8,8,8,16,16,0,0,0,0,0,0
895,19659,12,8,8,8,16,16,0,0,0,0,0,0
896,19679,10,8,8,8,16,16,0,0,0,0,0,0
897,19699,9,8,8,8,16,16,0,0,0,0,0,0
898,19719,8,8,8,8,16,16,0,0,0,0,0,0
899,19738,7,0,0,0,8,8,0,0,0,0,0,0
901,19758,6,0,0,0,8,8,0,0,0,0,0,0
903,19778,4,0,0,0,8,8,0,0,0,0,0,0
904,19798,3,0,0,0,8,8,0,0,0,0,0,0
905,19818,2,0,0,0,8,8,0,0,0,0,0,0
906,19838,0,0,0,0,8,8,0,0,0,0,0,0
907,19858,31,24,24,24,0,0,0,0,0,0,0,0
909,19878,30,24,24,24,0,0,0,0,0,0,0,0
911,19898,28,24,24,24,0,0,0,0,0,0,0,0
912,19918,27,24,24,24,0,0,0,0,0,0,0,0
913,19938,26,24,24,24,0,0,0,0,0,0,0,0
914,19958,25,24,24,24,0,0,0,0,0,0,0,0
915,19978,24,24,24,24,0,0,0,0,0,0,0,0
916,19998,22,16,16,16,24,24,0,0,0,0,0,0
918,20018,21,16,16,16,24,24,0,0,0,0,0,0
920,20038,20,16,16,16,24,24,0,0,0,0,0,0
921,20058,18,16,16,16,24,24,0,0,0,0,0,0
922,20078,17,16,16,16,24,24,0,0,0,0,0,0
923,20098,16,16,16,16,24,24,0,0,0,0,0,0
924,20118,14,8,8,8,16,16,0,0,0,0,0,0
926,20138,13,8,8,8,16,16,0,0,0,0,0,0
928,20158,12,8,8,8,16,16,0,0,0,0,0,0
929,20178,10,8,8,8,16,16,0,0,0,0,0,0
930,20198,9,8,8,8,16,16,0,0,0,0,0,0
931,20218,8,8,8,8,16,16,0,0,0,0,0,0
932,20237,6,0,0,0,8,8,0,0,0,0,0,0
934,20257,5,0,0,0,8,8,0,0,0,0,0,0
936,20277,4,0,0,0,8,8,0,0,0,0,0,0
937,20297,3,0,0,0,8,8,0,0,0,0,0,0
938,20317,2,0,0,0,8,8,0,0,0,0,0,0
939,20337,0,0,0,0,8,8,0,0,0,0,0,0
940,20357,31,24,24,24,0,0,0,0,0,0,0,0
942,20377,30,24,24,24,0,0,0,0,0,0,0,0
944,20397,29,24,24,24,0,0,0,0,0,0,0,0
945,20417,28,24,24,24,0,0,0,0,0,0,0,0
946,20437,26,24,24,24,0,0,0,0,0,0,0,0
947,20457,24,24,24,24,0,0,0,0,0,0,0,0
948,20477,24,24,24,24,0,0,0,0,0,0,0,0
949,20497,22,16,16,16,24,24,0,0,0,0,0,0
951,20517,21,16,16,16,24,24,0,0,0,0,0,0
952,20537,20,16,16,16,24,24,0,0,0,0,0,0
953,20557,18,16,16,16,24,24,0,0,0,0,0,0
954,20577,17,16,16,16,24,24,0,0,0,0,0,0
955,20597,16,16,16,16,24,24,0,0,0,0,0,0
956,20617,14,8,8,8,16,16,0,0,0,0,0,0
958,20637,13,8,8,8,16,16,0,0,0,0,0,0
960,20657,12,8,8,8,16,16,0,0,0,0,0,0
961,20677,10,8,8,8,16,16,0,0,0,0,0,0
962,20697,9,8,8,8,16,16,0,0,0,0,0,0
963,20717,8,8,8,8,16,16,0,0,0,0,0,0
964,20736,6,0,0,0,8,8,0,0,0,0,0,0
966,20756,6,0,0,0,8,8,0,0,0,0,0,0
968,20776,4,0,0,0,8,8,0,0,0,0,0,0
969,20796,3,0,0,0,8,8,0,0,0,0,0,0
970,20816,2,0,0,0,8,8,0,0,0,0,0,0
971,20836,0,0,0,0,8,8,0,0,0,0,0,0
972,20856,31,24,24,24,0,0,0,0,0,0,0,0
974,20876,30,24,24,24,0,0,0,0,0,0,0,0
976,20896,28,24,24,24,0,0,0,0,0,0,0,0
977,20916,27,24,24,24,0,0,0,0,0,0,0,0
978,20936,26,24,24,24,0,0,0,0,0,0,0,0
979,20956,24,24,24,24,0,0,0,0,0,0,0,0
980,20976,24,24,24,24,0,0,0,0,0,0,0,0
981,20996,22,16,16,16,24,24,0,0,0,0,0,0
983,21016,21,16,16,16,24,24,0,0,0,0,0,0
985,21036,20,16,16,16,24,24,0,0,0,0,0,0
986,21056,18,16,16,16,24,24,0,0,0,0,0,0
987,21076,17,16,16,16,24,24,0,0,0,0,0,0
988,21096,16,16,16,16,24,24,0,0,0,0,0,0
989,21116,14,8,8,8,16,16,0,0,0,0,0,0
991,21136,14,8,8,8,16,16,0,0,0,0,0,0
993,21156,12,8,8,8,16,16,0,0,0,0,0,0
994,21176,11,8,8,8,16,16,0,0,0,0,0,0
995,21196,10,8,8,8,16,16,0,0,0,0,0,0
996,21216,8,8,8,8,16,16,0,0,0,0,0,0
997,21235,7,0,0,0,8,8,0,0,0,0,0,0
999,21255,6,0,0,0,8,8,0,0,0,0,0,0
1001,21275,4,0,0,0,8,8,0,0,0,0,0,0
1002,21295,3,0,0,0,8,8,0,0,0,0,0,0
1003,21315,2,0,0,0,8,8,0,0,0,0,0,0
1004,21335,0,0,0,0,8,8,0,0,0,0,0,0
1005,21355,31,24,24,24,0,0,0,0,0,0,0,0
1007,21375,30,24,24,24,0,0,0,0,0,0,0,0
1009,21395,28,24,24,24,0,0,0,0,0,0,0,0
1010,21415,27,24,24,24,0,0,0,0,0,0,0,0
1011,21435,26,24,24,24,0,0,0,0,0,0,0,0
1012,21455,24,24,24,24,0,0,0,0,0,0,0,0
1013,21475,23,16,16,16,24,24,0,0,0,0,0,0
1015,21495,22,16,16,16,24,24,0,0,0,0,0,0
1017,21515,20,16,16,16,24,24,0,0,0,0,0,0
1018,21535,19,16,16,16,24,24,0,0,0,0,0,0
1019,21555,18,16,16,16,24,24,0,0,0,0,0,0
1020,21575,16,16,16,16,24,24,0,0,0,0,0,0
1021,21595,16,16,16,16,24,24,0,0,0,0,0,0
1022,21615,14,8,8,8,16,16,0,0,0,0,0,0
1024,21635,13,8,8,8,16,16,0,0,0,0,0,0
1025,21655,12,8,8,8,16,16,0,0,0,0,0,0
1026,21675,10,8,8,8,16,16,0,0,0,0,0,0
1027,21695,9,8,8,8,16,16,0,0,0,0,0,0
1028,21715,8,8,8,8,16,16,0,0,0,0,0,0
1029,21734,6,0,0,0,8,8,0,0,0,0,0,0
1031,21754,5,0,0,0,8,8,0,0,0,0,0,0
1033,21774,4,0,0,0,8,8,0,0,0,0,0,0
1034,21794,2,0,0,0,8,8,0,0,0,0,0,0
1035,21814,1,0,0,0,8,8,0,0,0,0,0,0
1036,21834,0,0,0,0,8,8,0,0,0,0,0,0
1037,21854,30,24,24,24,0,0,0,0,0,0,0,0
1039,21874,29,24,24,24,0,0,0,0,0,0,0,0
1041,21894,28,24,24,24,0,0,0,0,0,0,0,0
1042,21914,26,24,24,24,0,0,0,0,0,0,0,0
1043,21934,26,24,24,24,0,0,0,0,0,0,0,0
1044,21954,24,24,24,24,0,0,0,0,0,0,0,0
1045,21974,23,16,16,16,24,24,0,0,0,0,0,0
1047,21994,22,16,16,16,24,24,0,0,0,0,0,0
1049,22014,20,16,16,16,24,24,0,0,0,0,0,0
1050,22034,19,16,16,16,24,24,0,0,0,0,0,0
1051,22054,18,16,16,16,24,24,0,0,0,0,0,0
1052,22074,17,16,16,16,24,24,0,0,0,0,0,0
1053,22094,16,16,16,16,24,24,0,0,0,0,0,0
1054,22114,14,8,8,8,16,16,0,0,0,0,0,0
1056,22134,13,8,8,8,16,16,0,0,0,0,0,0
1058,22154,12,8,8,8,16,16,0,0,0,0,0,0
1059,22174,10,8,8,8,16,16,0,0,0,0,0,0
1060,22194,9,8,8,8,16,16,0,0,0,0,0,0
1061,22214,8,8,8,8,16,16,0,0,0,0,0,0
1062,22233,6,0,0,0,8,8,0,0,0,0,0,0
1064,22253,6,0,0,0,8,8,0,0,0,0,0,0
1066,22273,4,0,0,0,8,8,0,0,0,0,0,0
1067,22293,3,0,0,0,8,8,0,0,0,0,0,0
1068,22313,2,0,0,0,8,8,0,0,0,0,0,0
1069,22333,0,0,0,0,8,8,0,0,0,0,0,0
1070,22353,31,24,24,24,0,0,0,0,0,0,0,0
1072,22373,30,24,24,24,0,0,0,0,0,0,0,0
1074,22393,28,24,24,24,0,0,0,0,0,0,0,0
1075,22413,27,24,24,24,0,0,0,0,0,0,0,0
1076,22433,26,24,24,24,0,0,0,0,0,0,0,0
1077,22453,24,24,24,24,0,0,0,0,0,0,0,0
1078,22473,23,16,16,16,24,24,0,0,0,0,0,0
1080,22493,22,16,16,16,24,24,0,0,0,0,0,0
1082,22513,20,16,16,16,24,24,0,0,0,0,0,0
1083,22533,19,16,16,16,24,24,0,0,0,0,0,0
1084,22553,18,16,16,16,24,24,0,0,0,0,0,0
1085,22573,16,16,16,16,24,24,0,0,0,0,0,0
1086,22593,15,8,8,8,16,16,0,0,0,0,0,0
1088,22613,14,8,8,8,16,16,0,0,0,0,0,0
1090,22633,12,8,8,8,16,16,0,0,0,0,0,0
1091,22653,11,8,8,8,16,16,0,0,0,0,0,0
1092,22673,10,8,8,8,16,16,0,0,0,0,0,0
1093,22693,8,8,8,8,16,16,0,0,0,0,0,0
1094,22712,6,0,0,0,8,8,0,0,0,0,0,0
1096,22732,6,0,0,0,8,8,0,0,0,0,0,0
1098,22752,4,0,0,0,8,8,0,0,0,0,0,0
1099,22772,2,0,0,0,8,8,0,0,0,0,0,0
1100,22792,1,0,0,0,8,8,0,0,0,0,0,0
1101,22812,0,0,0,0,8,8,0,0,0,0,0,0
1102,22832,30,24,24,24,0,0,0,0,0,0,0,0
1104,22852,29,24,24,24,0,0,0,0,0,0,0,0
1106,22872,28,24,24,24,0,0,0,0,0,0,0,0
1107,22892,27,24,24,24,0,0,0,0,0,0,0,0
1108,22912,26,24,24,24,0,0,0,0,0,0,0,0
1109,22932,24,24,24,24,0,0,0,0,0,0,0,0
1110,22952,23,16,16,16,24,24,0,0,0,0,0,0
1112,22972,22,16,16,16,24,24,0,0,0,0,0,0
1114,22992,20,16,16,16,24,24,0,0,0,0,0,0
1115,23012,19,16,16,16,24,24,0,0,0,0,0,0
1116,23032,18,16,16,16,24,24,0,0,0,0,0,0
1117,23052,16,16,16,16,24,24,0,0,0,0,0,0
1118,23072,16,16,16,16,24,24,0,0,0,0,0,0
1119,23092,14,8,8,8,16,16,0,0,0,0,0,0
1121,23112,13,8,8,8,16,16,0,0,0,0,0,0
1122,23132,12,8,8,8,16,16,0,0,0,0,0,0
1123,23152,10,8,8,8,16,16,0,0,0,0,0,0
1124,23172,9,8,8,8,16,16,0,0,0,0,0,0
1125,23192,8,8,8,8,16,16,0,0,0,0,0,0
1126,23211,6,0,0,0,8,8,0,0,0,0,0,0
1128,23231,5,0,0,0,8,8,0,0,0,0,0,0
1130,23251,4,0,0,0,8,8,0,0,0,0,0,0
1131,23271,2,0,0,0,8,8,0,0,0,0,0,0
1132,23291,2,0,0,0,8,8,0,0,0,0,0,0
1133,23311,0,0,0,0,8,8,0,0,0,0,0,0
1134,23331,31,24,24,24,0,0,0,0,0,0,0,0
1136,23351,30,24,24,24,0,0,0,0,0,0,0,0
1138,23371,28,24,24,24,0,0,0,0,0,0,0,0
1139,23391,27,24,24,24,0,0,0,0,0,0,0,0
1140,23411,26,24,24,24,0,0,0,0,0,0,0,0
1141,23431,24,24,24,24,0,0,0,0,0,0,0,0
1142,23451,23,16,16,16,24,24,0,0,0,0,0,0
1144,23471,22,16,16,16,24,24,0,0,0,0,0,0
1146,23491,20,16,16,16,24,24,0,0,0,0,0,0
1147,23511,19,16,16,16,24,24,0,0,0,0,0,0
1148,23531,18,16,16,16,24,24,0,0,0,0,0,0
1149,23551,16,16,16,16,24,24,0,0,0,0,0,0
1150,23571,15,8,8,8,16,16,0,0,0,0,0,0
1152,23591,14,8,8,8,16,16,0,0,0,0,0,0
1154,23611,12,8,8,8,16,16,0,0,0,0,0,0
1155,23631,11,8,8,8,16,16,0,0,0,0,0,0
1156,23651,10,8,8,8,16,16,0,0,0,0,0,0
1157,23671,8,8,8,8,16,16,0,0,0,0,0,0
1158,23690,7,0,0,0,8,8,0,0,0,0,0,0
1160,23710,6,0,0,0,8,8,0,0,0,0,0,0
1162,23730,4,0,0,0,8,8,0,0,0,0,0,0
1163,23750,3,0,0,0,8,8,0,0,0,0,0,0
1164,23770,2,0,0,0,8,8,0,0,0,0,0,0
1165,23790,1,0,0,0,8,8,0,0,0,0,0,0
1166,23810,0,0,0,0,8,8,0,0,0,0,0,0
1167,23830,30,24,24,24,0,0,0,0,0,0,0,0
1169,23850,29,24,24,24,0,0,0,0,0,0,0,0
1170,23870,28,24,24,24,0,0,0,0,0,0,0,0
1171,23890,26,24,24,24,0,0,0,0,0,0,0,0
1172,23910,25,24,24,24,0,0,0,0,0,0,0,0
1173,23930,24,24,24,24,0,0,0,0,0,0,0,0
1174,23950,22,16,16,16,24,24,0,0,0,0,0,0
1176,23970,21,16,16,16,24,24,0,0,0,0,0,0
1178,23990,20,16,16,16,24,24,0,0,0,0,0,0
1179,24010,18,16,16,16,24,24,0,0,0,0,0,0
1180,24030,17,16,16,16,24,24,0,0,0,0,0,0
1181,24050,16,16,16,16,24,24,0,0,0,0,0,0
1182,24070,14,8,8,8,16,16,0,0,0,0,0,0
1184,24090,13,8,8,8,16,16,0,0,0,0,0,0
1186,24110,12,8,8,8,16,16,0,0,0,0,0,0
1187,24130,10,8,8,8,16,16,0,0,0,0,0,0
1188,24150,9,8,8,8,16,16,0,0,0,0,0,0
1189,24170,8,8,8,8,16,16,0,0,0,0,0,0
1190,24189,6,0,0,0,8,8,0,0,0,0,0,0
1192,24209,5,0,0,0,8,8,0,0,0,0,0,0
1194,24229,4,0,0,0,8,8,0,0,0,0,0,0
1195,24249,2,0,0,0,8,8,0,0,0,0,0,0
1196,24269,1,0,0,0,8,8,0,0,0,0,0,0
1197,24289,0,0,0,0,8,8,0,0,0,0,0,0
1198,24309,30,24,24,24,0,0,0,0,0,0,0,0
1200,24329,29,24,24,24,0,0,0,0,0,0,0,0
1202,24349,28,24,24,24,0,0,0,0,0,0,0,0
1203,24369,26,24,24,24,0,0,0,0,0,0,0,0
1204,24389,25,24,24,24,0,0,0,0,0,0,0,0
1205,24409,24,24,24,24,0,0,0,0,0,0,0,0
1206,24429,22,16,16,16,24,24,0,0,0,0,0,0
1208,24449,21,16,16,16,24,24,0,0,0,0,0,0
1210,24469,20,16,16,16,24,24,0,0,0,0,0,0
1211,24489,18,16,16,16,24,24,0,0,0,0,0,0
1212,24509,17,16,16,16,24,24,0,0,0,0,0,0
1213,24529,16,16,16,16,24,24,0,0,0,0,0,0
1214,24549,14,8,8,8,16,16,0,0,0,0,0,0
1216,24569,13,8,8,8,16,16,0,0,0,0,0,0
1218,24589,12,8,8,8,16,16,0,0,0,0,0,0
1219,24609,10,8,8,8,16,16,0,0,0,0,0,0
1220,24629,9,8,8,8,16,16,0,0,0,0,0,0
1221,24649,8,8,8,8,16,16,0,0,0,0,0,0
1222,24668,6,0,0,0,8,8,0,0,0,0,0,0
1224,24688,5,0,0,0,8,8,0,0,0,0,0,0
1226,24708,4,0,0,0,8,8,0,0,0,0,0,0
1227,24728,2,0,0,0,8,8,0,0,0,0,0,0
1228,24748,1,0,0,0,8,8,0,0,0,0,0,0
1229,24768,0,0,0,0,8,8,0,0,0,0,0,0
1230,24788,31,24,24,24,0,0,0,0,0,0,0,0
1232,24808,30,24,24,24,0,0,0,0,0,0,0,0
1234,24828,28,24,24,24,0,0,0,0,0,0,0,0
1235,24848,27,24,24,24,0,0,0,0,0,0,0,0
1236,24868,26,24,24,24,0,0,0,0,0,0,0,0
1237,24888,24,24,24,24,0,0,0,0,0,0,0,0
1238,24908,23,16,16,16,24,24,0,0,0,0,0,0
1240,24928,22,16,16,16,24,24,0,0,0,0,0,0
1242,24948,20,16,16,16,24,24,0,0,0,0,0,0
1243,24968,19,16,16,16,24,24,0,0,0,0,0,0
1244,24988,18,16,16,16,24,24,0,0,0,0,0,0
1245,25008,16,16,16,16,24,24,0,0,0,0,0,0
1246,25028,15,8,8,8,16,16,0,0,0,0,0,0
1248,25048,14,8,8,8,16,16,0,0,0,0,0,0
1250,25068,12,8,8,8,16,16,0,0,0,0,0,0
1251,25088,11,8,8,8,16,16,0,0,0,0,0,0
1252,25108,10,8,8,8,16,16,0,0,0,0,0,0
1253,25128,9,8,8,8,16,16,0,0,0,0,0,0
